recording,site,event_id,t_start,t_end,n_pulses,gamma_score,cv2_p95,cv2_max,lag1_autocorr,spatial_silhouette,spatial_minority_frac,spatial_interleave,n_concurrent_tracks,reject_reason
flona16-20250916T1521-1_pulses,line_site_7,403,114837.097,114837.222,8,0.855,0.155,0.165,-0.537,0.308,0.375,0.667,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,422,114841.166,114841.911,53,0.828,0.165,0.185,-0.016,0.435,0.415,0.591,1,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,423,114844.048,114844.140,11,0.871,0.959,1.030,-0.447,0.752,0.364,0.750,2,"interleaved-2nd-cluster(sil=0.75,min=0.36,il=0.75);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,425,114844.148,114844.213,8,0.813,0.096,0.099,-0.766,0.691,0.375,1.000,2,"interleaved-2nd-cluster(sil=0.69,min=0.38,il=1.00);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,430,114844.472,114844.604,9,0.830,0.221,0.223,-0.609,0.773,0.444,0.500,2,"interleaved-2nd-cluster(sil=0.77,min=0.44,il=0.50);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,436,114848.020,114848.135,8,0.917,0.397,0.445,-0.113,0.512,0.500,0.250,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,438,114849.096,114849.803,43,0.944,0.337,0.443,-0.319,0.701,0.116,0.200,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,439,114851.596,114851.829,16,0.940,0.370,0.544,-0.402,0.562,0.438,0.286,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,454,114853.855,114854.039,10,0.755,0.157,0.168,-0.643,0.669,0.400,0.250,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,456,114855.062,114855.235,10,0.907,0.338,0.390,-0.301,0.699,0.100,1.000,3,"interleaved-2nd-cluster(sil=0.70,min=0.10,il=1.00);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,464,114862.115,114862.300,12,0.738,0.147,0.171,-0.448,0.641,0.250,1.000,1,"interleaved-2nd-cluster(sil=0.64,min=0.25,il=1.00);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,477,114866.159,114866.600,26,0.822,0.172,0.259,-0.320,0.589,0.423,0.636,1,"interleaved-2nd-cluster(sil=0.59,min=0.42,il=0.64);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,479,114870.341,114871.082,42,0.830,0.222,0.256,-0.062,0.357,0.357,0.800,0,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,480,114875.112,114875.434,25,0.891,0.688,0.934,-0.068,0.483,0.400,0.700,1,"interleaved-2nd-cluster(sil=0.48,min=0.40,il=0.70);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,481,114875.467,114875.835,21,0.833,0.104,0.152,-0.421,0.529,0.429,0.667,2,"interleaved-2nd-cluster(sil=0.53,min=0.43,il=0.67);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,484,114893.044,114893.490,29,0.652,0.199,0.209,-0.652,0.684,0.207,0.333,1,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,485,114893.518,114893.632,9,0.664,0.135,0.138,-0.344,0.252,0.444,0.750,1,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,492,117213.878,117214.237,67,0.814,0.828,0.987,-0.156,0.887,0.030,0.500,1,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,493,117214.269,117214.534,24,0.787,1.024,1.071,-0.435,0.435,0.375,0.667,1,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,501,117215.488,117215.944,33,0.904,0.889,0.955,-0.213,0.513,0.455,0.600,0,"interleaved-2nd-cluster(sil=0.51,min=0.45,il=0.60);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,504,117216.277,117216.795,34,0.863,0.511,0.588,0.032,0.584,0.353,0.750,0,"interleaved-2nd-cluster(sil=0.58,min=0.35,il=0.75);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,510,117219.138,117219.481,35,0.867,0.714,0.932,0.106,0.588,0.171,0.500,2,"interleaved-2nd-cluster(sil=0.59,min=0.17,il=0.50);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,518,117230.326,117230.509,13,0.751,0.526,0.565,-0.217,0.607,0.385,0.400,3,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,522,117234.990,117235.099,9,0.921,0.450,0.464,-0.009,0.602,0.222,1.000,2,"interleaved-2nd-cluster(sil=0.60,min=0.22,il=1.00);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,524,117236.969,117237.077,10,0.754,0.758,0.778,-0.577,0.452,0.100,1.000,2,"interleaved-2nd-cluster(sil=0.45,min=0.10,il=1.00);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,528,117237.275,117238.283,70,0.865,0.322,0.641,-0.331,0.812,0.029,1.000,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,544,117246.995,117247.201,14,0.669,0.191,0.195,-0.411,0.339,0.500,0.143,3,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,547,119359.327,119359.382,9,0.758,0.775,0.855,-0.896,0.505,0.444,0.500,1,"interleaved-2nd-cluster(sil=0.51,min=0.44,il=0.50)"
flona16-20250916T1521-1_pulses,line_site_7,550,119836.041,119836.115,11,0.854,1.178,1.273,-0.508,0.583,0.273,0.333,0,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,553,120678.482,120678.555,12,0.643,1.081,1.093,-0.416,0.696,0.250,0.667,1,"interleaved-2nd-cluster(sil=0.70,min=0.25,il=0.67);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,555,120678.581,120678.860,64,0.770,0.562,1.080,-0.101,0.928,0.031,0.500,1,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,558,121000.828,121000.878,8,0.857,0.745,0.790,-0.536,0.596,0.500,0.750,0,"interleaved-2nd-cluster(sil=0.60,min=0.50,il=0.75);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,562,122753.144,122753.257,28,0.786,0.617,0.641,-0.145,0.715,0.179,0.600,1,"interleaved-2nd-cluster(sil=0.72,min=0.18,il=0.60);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,564,123292.165,123292.292,34,0.789,1.012,1.185,-0.141,0.534,0.088,0.667,1,"interleaved-2nd-cluster(sil=0.53,min=0.09,il=0.67);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,565,123293.169,123293.411,56,0.797,0.677,0.963,0.198,0.826,0.071,0.500,1,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,571,127412.278,127412.406,26,0.768,0.743,1.039,-0.647,0.565,0.154,0.750,0,"interleaved-2nd-cluster(sil=0.56,min=0.15,il=0.75)"
flona16-20250916T1521-1_pulses,line_site_7,575,127563.309,127563.344,11,0.767,0.722,0.752,-0.304,0.763,0.182,0.500,0,"interleaved-2nd-cluster(sil=0.76,min=0.18,il=0.50);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,579,128768.580,128768.645,16,0.820,0.405,0.426,-0.183,0.791,0.062,1.000,0,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,580,128768.748,128768.851,15,0.833,0.463,0.488,-0.091,0.261,0.400,0.667,0,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,582,128769.183,128769.243,8,0.839,0.522,0.594,0.084,0.208,0.375,0.333,0,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,584,129232.546,129232.602,9,0.904,1.039,1.215,-0.524,0.588,0.222,0.500,0,"interleaved-2nd-cluster(sil=0.59,min=0.22,il=0.50);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,595,131654.857,131654.977,11,0.811,1.198,1.248,-0.592,0.589,0.091,1.000,4,"interleaved-2nd-cluster(sil=0.59,min=0.09,il=1.00);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,599,131659.652,131659.771,10,0.864,0.758,0.911,-0.524,0.369,0.200,1.000,3,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,608,131665.816,131665.997,15,0.953,0.860,1.404,-0.149,0.408,0.467,0.571,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,610,131666.051,131666.261,19,0.878,0.456,0.717,-0.309,0.690,0.053,1.000,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,613,131669.463,131669.957,41,0.859,0.488,0.640,-0.053,0.353,0.390,0.688,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,614,131669.983,131670.199,15,0.776,0.314,0.324,-0.312,0.815,0.067,1.000,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,619,131671.225,131671.428,19,0.707,0.803,0.983,-0.669,0.754,0.105,0.500,3,"interleaved-2nd-cluster(sil=0.75,min=0.11,il=0.50);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,661,131677.787,131677.961,9,0.793,0.193,0.195,-0.922,0.517,0.444,1.000,2,"interleaved-2nd-cluster(sil=0.52,min=0.44,il=1.00);overlapping-volley"
flona16-20250916T1521-1_pulses,line_site_7,688,131684.625,131684.725,9,0.799,0.764,0.776,-0.504,0.364,0.444,0.750,5,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,701,131687.032,131687.203,10,0.780,0.206,0.235,-0.443,0.373,0.400,0.750,4,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,706,131688.993,131689.660,58,0.802,0.723,1.027,-0.074,0.696,0.052,1.000,4,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,715,131692.501,131692.610,8,0.702,0.811,0.819,-0.700,0.414,0.250,0.500,4,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,749,131711.329,131711.490,14,0.773,0.567,0.619,-0.391,0.582,0.071,1.000,2,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,758,131713.565,131714.609,59,0.850,0.449,0.637,0.057,0.802,0.034,1.000,3,overlapping-volley
flona16-20250916T1521-1_pulses,line_site_7,782,133527.037,133527.081,9,0.780,0.806,0.859,-0.590,0.466,0.333,0.667,0,"interleaved-2nd-cluster(sil=0.47,min=0.33,il=0.67)"
flona16-20250918T1636-1_pulses,line_site_7,0,10324.655,10324.700,10,0.785,0.570,0.571,-0.719,0.776,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.78,min=0.10,il=1.00)"
flona16-20250918T1636-1_pulses,line_site_7,5,11392.998,11393.251,61,0.760,1.034,1.225,-0.045,0.894,0.049,0.667,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,15,11393.688,11393.749,8,0.704,1.199,1.273,-0.472,0.400,0.500,0.500,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,16,11393.908,11394.055,21,0.816,1.127,1.232,-0.391,0.500,0.476,0.100,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,21,11394.252,11394.385,10,0.793,0.493,0.565,-0.274,0.635,0.300,0.667,2,"interleaved-2nd-cluster(sil=0.64,min=0.30,il=0.67);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,31,21661.186,21661.226,9,0.781,0.946,1.104,-0.295,0.793,0.111,1.000,0,"interleaved-2nd-cluster(sil=0.79,min=0.11,il=1.00)"
flona16-20250918T1636-1_pulses,line_site_7,34,23315.110,23315.180,9,0.856,1.140,1.225,-0.928,0.704,0.333,0.333,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,36,23315.477,23316.049,38,0.938,0.324,0.768,-0.280,0.805,0.079,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,37,23316.220,23316.312,10,0.778,0.949,1.033,-0.817,0.842,0.200,0.500,0,"interleaved-2nd-cluster(sil=0.84,min=0.20,il=0.50);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,38,23316.518,23316.672,12,0.962,0.782,1.020,-0.620,0.422,0.500,0.667,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,39,23316.719,23316.899,13,0.829,0.977,1.019,-0.556,0.837,0.077,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,41,23317.091,23317.239,17,0.834,1.065,1.096,-0.494,0.789,0.176,0.667,0,"interleaved-2nd-cluster(sil=0.79,min=0.18,il=0.67);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,44,23317.504,23317.662,16,0.870,0.522,0.600,-0.767,0.852,0.062,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,58,29775.192,29775.368,39,0.797,0.957,1.186,0.287,0.319,0.462,0.111,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,62,30970.551,30970.576,8,0.828,0.266,0.319,0.192,0.255,0.375,0.667,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,66,34298.038,34298.105,15,0.736,0.776,0.783,-0.301,0.249,0.200,0.667,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,67,35884.482,35884.606,22,0.817,0.518,0.786,-0.717,0.514,0.455,0.500,0,"interleaved-2nd-cluster(sil=0.51,min=0.45,il=0.50)"
flona16-20250918T1636-1_pulses,line_site_7,69,36046.220,36046.419,48,0.753,0.492,0.743,-0.180,0.339,0.438,0.333,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,74,37055.278,37055.338,14,0.777,0.798,0.841,-0.717,0.468,0.286,0.500,0,"interleaved-2nd-cluster(sil=0.47,min=0.29,il=0.50);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,76,37537.892,37538.048,33,0.778,0.886,1.248,-0.150,0.702,0.212,0.571,0,"interleaved-2nd-cluster(sil=0.70,min=0.21,il=0.57);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,78,37878.796,37878.950,28,0.760,1.088,1.417,-0.488,0.465,0.464,0.231,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,79,37878.848,37878.917,8,0.664,1.384,1.426,-0.832,0.363,0.375,0.667,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,80,37981.536,37982.233,141,0.806,0.829,1.507,0.056,0.592,0.461,0.062,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,83,37982.600,37982.666,11,0.818,0.930,1.167,-0.462,0.640,0.182,0.500,0,"interleaved-2nd-cluster(sil=0.64,min=0.18,il=0.50);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,89,39894.062,39894.156,16,0.745,0.985,1.312,-0.850,0.402,0.250,0.250,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,91,40172.292,40172.517,50,0.772,0.961,1.541,-0.293,0.606,0.120,0.667,0,"interleaved-2nd-cluster(sil=0.61,min=0.12,il=0.67);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,92,40172.568,40172.683,21,0.801,0.837,0.967,-0.105,0.708,0.048,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,100,103317.057,103317.619,132,0.782,0.866,1.079,0.049,0.620,0.114,0.600,0,"interleaved-2nd-cluster(sil=0.62,min=0.11,il=0.60);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,103,104002.077,104002.107,8,0.833,0.306,0.336,0.200,0.629,0.250,0.500,0,"interleaved-2nd-cluster(sil=0.63,min=0.25,il=0.50);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,107,104002.717,104002.852,15,0.791,0.905,0.943,-0.029,0.521,0.133,1.000,0,"interleaved-2nd-cluster(sil=0.52,min=0.13,il=1.00);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,111,106333.836,106333.943,20,0.827,0.813,0.934,-0.615,0.719,0.100,0.500,1,"interleaved-2nd-cluster(sil=0.72,min=0.10,il=0.50);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,113,106359.625,106359.739,33,0.771,1.058,1.180,-0.130,0.894,0.364,0.083,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,117,106359.878,106359.967,14,0.852,0.654,0.689,-0.447,0.597,0.286,0.250,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,119,106575.802,106575.971,39,0.746,0.959,1.153,-0.147,0.637,0.436,0.059,3,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,130,117413.318,117413.393,11,0.794,0.970,1.192,-0.319,0.466,0.364,0.500,1,"interleaved-2nd-cluster(sil=0.47,min=0.36,il=0.50)"
flona16-20250918T1636-1_pulses,line_site_7,132,118941.234,118941.441,17,0.910,0.784,0.979,-0.643,0.689,0.059,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,133,118941.513,118941.867,29,0.914,1.064,1.394,-0.440,0.832,0.034,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,134,118941.903,118942.033,9,0.693,0.227,0.240,-0.720,0.502,0.222,0.500,0,"interleaved-2nd-cluster(sil=0.50,min=0.22,il=0.50);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,137,118942.351,118942.569,12,0.725,0.249,0.274,-0.517,0.760,0.083,1.000,0,"interleaved-2nd-cluster(sil=0.76,min=0.08,il=1.00);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,138,118942.789,118943.000,14,0.884,0.492,0.514,-0.686,0.281,0.214,0.667,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,139,118943.034,118943.399,22,0.905,0.916,1.156,-0.194,0.757,0.045,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,140,118943.425,118944.511,59,0.787,0.580,0.966,0.232,0.620,0.102,1.000,2,"interleaved-2nd-cluster(sil=0.62,min=0.10,il=1.00);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,143,118945.640,118946.149,63,0.818,0.727,0.998,-0.143,0.316,0.286,0.833,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,146,118951.319,118951.709,40,0.726,0.412,0.684,-0.184,0.164,0.475,0.474,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,148,118951.745,118952.589,103,0.707,0.237,0.806,0.733,0.364,0.184,0.895,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,153,118955.585,118956.411,49,0.703,0.402,0.502,-0.163,0.382,0.204,1.000,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,158,118958.668,118959.039,24,0.836,0.482,0.579,-0.389,0.273,0.375,0.667,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,161,118961.409,118962.398,106,0.897,0.602,0.809,0.092,0.371,0.208,0.909,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,163,118963.415,118963.766,21,0.795,0.318,0.350,-0.444,0.368,0.238,0.600,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,164,118963.816,118964.169,28,0.714,0.541,0.589,-0.078,0.348,0.286,0.750,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,165,118968.115,118968.266,9,0.909,0.454,0.574,-0.141,0.468,0.222,1.000,0,"interleaved-2nd-cluster(sil=0.47,min=0.22,il=1.00);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,171,118970.083,118970.208,9,0.925,0.341,0.348,-0.402,0.550,0.111,1.000,0,"interleaved-2nd-cluster(sil=0.55,min=0.11,il=1.00);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,172,118970.261,118970.612,20,0.845,0.255,0.506,-0.487,0.722,0.050,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,175,118971.049,118971.169,9,0.867,0.298,0.369,-0.616,0.353,0.333,1.000,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,176,118971.194,118971.453,13,0.735,0.230,0.250,-0.766,0.258,0.308,0.750,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,178,120433.900,120433.952,13,0.748,0.539,0.565,-0.726,0.459,0.308,0.500,0,"interleaved-2nd-cluster(sil=0.46,min=0.31,il=0.50)"
flona16-20250918T1636-1_pulses,line_site_7,184,122720.236,122720.506,72,0.812,0.696,1.027,-0.153,0.729,0.083,0.833,0,"interleaved-2nd-cluster(sil=0.73,min=0.08,il=0.83)"
flona16-20250918T1636-1_pulses,line_site_7,187,123703.984,123704.041,8,0.738,1.226,1.275,-0.249,0.576,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.58,min=0.12,il=1.00)"
flona16-20250918T1636-1_pulses,line_site_7,192,126836.600,126836.698,22,0.734,0.822,0.890,-0.703,0.786,0.045,1.000,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,199,127410.413,127410.519,29,0.768,1.000,1.139,-0.111,0.750,0.103,0.667,1,"interleaved-2nd-cluster(sil=0.75,min=0.10,il=0.67);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,200,127410.523,127410.682,16,0.751,1.197,1.274,-0.660,0.568,0.438,0.143,1,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,205,128517.419,128518.227,127,0.799,0.809,1.078,0.200,0.306,0.465,0.407,0,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,207,128520.221,128520.383,25,0.793,0.474,0.530,-0.171,0.870,0.080,0.500,0,"interleaved-2nd-cluster(sil=0.87,min=0.08,il=0.50);overlapping-volley"
flona16-20250918T1636-1_pulses,line_site_7,210,128880.579,128881.006,88,0.805,0.695,1.207,0.342,0.551,0.284,0.040,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,216,130593.942,130594.095,32,0.781,0.758,1.012,-0.666,0.649,0.469,0.133,2,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,219,131811.968,131812.009,13,0.811,0.695,0.701,-0.213,0.535,0.308,0.250,3,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,220,131812.006,131812.052,9,0.764,1.452,1.456,-0.338,0.778,0.333,0.333,3,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,222,131812.135,131812.284,22,0.771,0.881,1.369,-0.288,0.827,0.045,1.000,3,overlapping-volley
flona16-20250918T1636-1_pulses,line_site_7,224,132139.549,132139.751,42,0.792,1.009,1.125,0.152,0.651,0.095,0.750,0,"interleaved-2nd-cluster(sil=0.65,min=0.10,il=0.75)"
flona16-20250920T1635-1_pulses,line_site_7,7,21263.229,21263.310,20,0.705,0.949,0.979,-0.510,0.768,0.100,0.500,0,"interleaved-2nd-cluster(sil=0.77,min=0.10,il=0.50)"
flona16-20250920T1635-1_pulses,line_site_7,9,23409.490,23409.583,18,0.822,1.411,1.609,-0.511,0.670,0.444,0.750,0,"interleaved-2nd-cluster(sil=0.67,min=0.44,il=0.75)"
flona16-20250920T1635-1_pulses,line_site_7,12,24841.228,24841.285,16,0.883,0.489,0.676,-0.767,0.557,0.188,0.667,0,"interleaved-2nd-cluster(sil=0.56,min=0.19,il=0.67);overlapping-volley"
flona16-20250920T1635-1_pulses,line_site_7,18,26363.351,26363.376,9,0.835,0.209,0.219,-0.124,0.613,0.444,0.500,0,"interleaved-2nd-cluster(sil=0.61,min=0.44,il=0.50);overlapping-volley"
flona16-20250920T1635-1_pulses,line_site_7,20,26365.098,26365.143,14,0.801,1.104,1.439,-0.964,0.573,0.429,0.500,0,"interleaved-2nd-cluster(sil=0.57,min=0.43,il=0.50)"
flona16-20250920T1635-1_pulses,line_site_7,21,28331.948,28332.049,24,0.819,1.353,1.431,-0.090,0.442,0.292,0.429,0,overlapping-volley
flona16-20250920T1635-1_pulses,line_site_7,24,31580.515,31580.642,35,0.791,0.648,0.716,-0.133,0.466,0.429,0.400,2,overlapping-volley
flona16-20250920T1635-1_pulses,line_site_7,26,31868.746,31868.897,35,0.751,0.791,0.989,-0.268,0.603,0.486,0.059,0,overlapping-volley
flona16-20250920T1635-1_pulses,line_site_7,28,31869.116,31869.630,91,0.879,0.506,1.439,0.265,0.727,0.220,0.050,1,overlapping-volley
flona16-20250920T1635-1_pulses,line_site_7,30,31869.817,31869.915,14,0.680,1.057,1.191,-0.856,0.597,0.500,0.429,1,overlapping-volley
